,user_ID,song_name,song_ID,artists,danceability,energy,valence,acousticness,loudness,mode,speechiness,tempo,instrumentalness,meditation/relaxation music,rating
4091,1249,"Cello Concerto in E-Flat Major, K. 285: II. Romance (Larghetto)",1GB2OfagSmTEDh1SfkoRkv,"['Wolfgang Amadeus Mozart', 'János Starker', 'Maximilian Pilzer', 'Castle Hill Orchestra']",0.226,0.101,0.156,0.972,-20.036,1,0.044,75.23,0.889,True,4
4092,1028,Ae Zindagi Ka Rahi,1GrwEX4WASKvwUJHArF0zT,['Talat Mahmood'],0.375,0.124,0.357,0.984,-17.642,0,0.0373,73.88600000000002,0.871,True,9
4093,1412,"24 Préludes, Op. 28: Prélude No. 23 in F Major",1OY1g7Yo078ksAwznQSEN3,"['Frédéric Chopin', 'Claudio Arrau']",0.341,0.178,0.195,0.986,-25.284,1,0.0464,86.71,0.928,True,8
4094,1242,"Piano Concerto No. 25 in C Major, K. 503: III. Allegretto",1QDoZYXtar08VHEwHDOqnG,"['Wolfgang Amadeus Mozart', 'Columbia Symphony Orchestra', 'Rudolf Serkin', 'George Szell', 'Alexander Schneider Quintet']",0.336,0.25,0.383,0.99,-14.6,1,0.0344,91.992,0.924,True,9
4095,1373,Gezdim Yine Dün Gece,1QUTYBI81XQqBqRC1wsrak,['Müzeyyen Senar'],0.343,0.136,0.222,0.991,-24.26,1,0.0636,65.384,0.887,True,3
4096,1016,"Concerto for Violin & Cello in A Minor, Op. 102: III. Vivace non troppo",0sx7AZShMnWNIaywZWm43h,"['Johannes Brahms', 'Arturo Toscanini']",0.309,0.188,0.398,0.866,-13.174,0,0.0355,95.392,0.518,True,3
4097,1485,"Cello Sonata No. 5 in D Major, Op. 102 No. 2: II. Adagio con molto sentimento d'affetto",0uHfKCYJVAPsa4keQHCpk6,"['Ludwig van Beethoven', 'Pablo Casals']",0.122,0.0159,0.0392,0.966,-26.355,1,0.0411,86.514,0.701,True,6
4098,1014,"Orfeo ed Euridice, Wq. 30: Act II: Scene 2 - Dance of the Blessed Spirits: Dance of the Heroes and Heroines - 1992 Remastered",0z2yPL7Kb5PMuaDiCHCPds,"['Christoph Willibald Gluck', 'Arturo Toscanini']",0.212,0.0473,0.248,0.909,-27.82800000000001,1,0.04,110.388,0.927,True,6
4099,1367,Tumhen Apna Banaya Tha Main,10GmalQB3EEerChm8IsAMe,['Rajkumari'],0.345,0.272,0.353,0.993,-13.158,1,0.0388,71.553,0.92,True,6
4100,1475,Der Ring Des Nibelungen : Schwüles Gedünst Schwebt In Der Luft,10YKnOhnGkv36JwVOxWUqN,"['Richard Wagner', 'Joseph Keilberth', 'Bayreuth Festival Orchestra']",0.19,0.298,0.046,0.929,-17.173,1,0.0448,90.129,0.8,True,2
4101,1468,Má Vlast (My Country): 3. Sarka,1211HD6pv65KWX5UTn6yvZ,"['Bedřich Smetana', 'Chicago Symphony Orchestra', 'Rafael Kubelik']",0.255,0.379,0.112,0.901,-10.768,1,0.0363,100.763,0.501,True,7
4102,1209,"Impromptu (After Op. 90, No. 3) - 3 September, 1945",13V1cEPa9t9Tp3TGNUaCTG,['Jascha Heifetz'],0.168,0.0601,0.0679,0.977,-29.499,1,0.0457,105.551,0.91,True,9
4103,1194,Overture,14DlWMMbmPuh36wvcUBReA,"['Gaetano Donizetti', 'Arturo Toscanini']",0.348,0.341,0.237,0.903,-12.611,1,0.0657,90.01,0.83,True,1
4104,1135,"Passacaglia and Fugue in C Minor, BWV 582: Fugue",14G267Wa9bDs6HSUipr4gU,"['Johann Sebastian Bach', 'Pierre Monteux']",0.204,0.227,0.199,0.799,-12.959,0,0.0307,81.917,0.879,True,4
4105,1244,"Piano Sonata No. 20 in A Major, D. 959: IV. Rondo. Allegretto",15G1qijMYINy4a0LPOlpup,"['Franz Schubert', 'Rudolf Serkin']",0.31,0.162,0.0875,0.974,-19.288,1,0.0381,69.878,0.892,True,3
4106,1233,Overture,17UaAedidl81AJlrSmKCg4,"['Giuseppe Verdi', 'Arturo Toscanini']",0.241,0.311,0.217,0.7659999999999999,-15.515999999999998,0,0.0518,86.404,0.845,True,5
4107,1329,"Symphony No. 5 in C Minor, Op. 67: IV. Allegro",18fMZtHnUBwnllJqyoHXzp,"['Ludwig van Beethoven', 'Arturo Toscanini', 'NBC Symphony Orchestra']",0.312,0.342,0.343,0.921,-9.908,1,0.0377,86.96,0.7759999999999999,True,3
4108,1016,Summerland,19L3IbM6DQrMvKuz6GfsQN,['Clive Richardson'],0.248,0.199,0.0391,0.904,-17.54,1,0.038,87.916,0.913,True,8
4109,1435,"6 Moments musicaux, D. 780, Op. 94: No. 5 in F Minor. Allegro vivace",1Bu9rjww36spD76mDktDeP,"['Franz Schubert', 'Rudolf Serkin']",0.398,0.173,0.376,0.993,-16.667,1,0.0484,113.857,0.863,True,9
4110,1082,"Symphony No. 2 in D Major, Op. 73: IV. Allegro con spirito",1D2AnvZF57q70vUtydfzXl,"['Johannes Brahms', 'Arturo Toscanini']",0.306,0.348,0.392,0.885,-12.390999999999998,1,0.0313,104.512,0.906,True,6
4111,1283,Song of King Rwogera's Era,1DXKwVnTnCzmI6EvljXG55,['Rusendezagekwe'],0.232,0.036,0.196,0.995,-28.867,0,0.07,74.642,0.591,True,7
4112,1060,"12 Variations on ""See the Conqu'ring Hero Comes"", WoO 45",1HEHSKlQXFYmRPq0BFR0B8,"['Ludwig van Beethoven', 'Rudolf Serkin']",0.235,0.121,0.259,0.989,-20.645,1,0.0452,59.557,0.8740000000000001,True,3
4113,1332,Raat Jaga Mor E Ankhipatay,1IoDFYlHKYtysoS8wO0lSv,['Satinath Mukherjee'],0.365,0.161,0.3720000000000001,0.964,-18.621,1,0.0424,72.041,0.973,True,6
4114,1096,"Miroirs, M. 43: I. Noctuelles",1JYf7Qi9KBuKIyw4wcp15e,"['Maurice Ravel', 'Robert Casadesus']",0.259,0.0726,0.044,0.992,-23.384,0,0.0359,76.22399999999998,0.799,True,3
4115,1203,Verdi : Don Carlo : Preludio to Act 2,1KDmx9ZUaYzdg3WbyvqksQ,"['Giuseppe Verdi', 'Fernando Previtali', 'Orchestra Sinfonica di Roma della RAI']",0.165,0.066,0.0514,0.969,-27.512,1,0.0386,71.945,0.884,True,5
4116,1016,"33 Piano Variations In C, Op.120 On A Waltz By Anton Diabelli: Variation 30 (Andante, sempre cantabile)",1LLXWFvGnzqKLeGOddu1YN,"['Ludwig van Beethoven', 'Paul Baumgartner']",0.361,0.00303,0.302,0.994,-36.881,1,0.0535,89.73200000000001,0.929,True,5
4117,1074,"Piano Concerto No. 2 in F Minor, Op. 21 (Remastered): III. Allegro vivace",0ZH9Mmuz1tgbQowfqkMwqL,"['Frédéric Chopin', 'Eugene Ormandy', 'Philadelphia Orchestra']",0.3720000000000001,0.16,0.181,0.99,-20.184,0,0.0329,96.627,0.878,True,4
4118,1108,Ae Saba Unse Kah Zara,0a6MqU965thvRSxVDO8JzO,"['Asha Bhosle', 'Mohammed Rafi']",0.394,0.028,0.52,0.99,-25.047,1,0.0696,71.098,0.893,True,6
4119,1174,"L'Abeille, Op. 13, No. 9 - Remastered",0aQ8CMSGjjpixlILYRjTdS,"['François Schubert', 'Isaac Stern']",0.327,0.242,0.568,0.981,-16.32,0,0.0541,117.114,0.8540000000000001,True,6
4120,1191,"Symphony No. 5 in B-Flat Major, D. 485: III. Menuetto. Allegro molto - Trio",0acRwTE4Gtwgb5lwQVmyL0,"['Franz Schubert', 'Pablo Casals', 'The Prades Festival Orchestra']",0.292,0.162,0.235,0.983,-13.897,0,0.0321,104.332,0.862,True,4
4121,1230,Ae Dard-E-Mohabbat Rok Unhen,0b4XEq51juvfkp3A0qs3dI,['Asha Bhosle'],0.298,0.163,0.409,0.995,-17.323,1,0.0486,68.721,0.836,True,6
4122,1210,"Debussy: Préludes, Livre I, CD 125, L. 117: No. 9, La sérénade interrompue",0bLL8NujNB27uf9YCjN1wF,"['Claude Debussy', 'Walter Gieseking']",0.373,0.0181,0.0884,0.992,-28.501,1,0.0406,63.934,0.936,True,8
4123,1030,"Symphony No. 40 in G Minor, K. 550: I. Molto allegro",0bgPpm524UG0YYVSo3RJur,"['Wolfgang Amadeus Mozart', 'Bruno Walter', 'New York Philharmonic']",0.241,0.265,0.129,0.967,-12.425999999999998,0,0.0344,98.7,0.887,True,3
4124,1043,Palestrina: Sicut Cervus,0ckJ1JSPoplwlc0TCJajjH,['The Hufstadter Singers'],0.188,0.105,0.0749,0.993,-26.146,1,0.0387,80.934,0.6679999999999999,True,4
4125,1100,"Harold en Italie, Op. 16, H. 68: II. Marche de pélerins chantant la prière du soir",0cx4p1wMgxk9wCVH2Dtiyo,"['Hector Berlioz', 'Arturo Toscanini']",0.136,0.0232,0.115,0.831,-27.016,1,0.0387,82.06,0.7290000000000001,True,5
4126,1196,Overture,0cxo8IjxYjFWoejJkIvDel,"['Gioachino Rossini', 'Arturo Toscanini']",0.264,0.261,0.409,0.937,-14.563,1,0.0424,76.362,0.71,True,2
4127,1002,"Sonata in D Major, L. 411",0dvdbk49tkWKWEfrELWOC5,"['Domenico Scarlatti', 'Robert Casadesus']",0.3229999999999999,0.187,0.647,0.994,-19.848,1,0.0371,113.941,0.885,True,4
4128,1260,Pagliacci: Intermezzo,0e4YWZzjM2f4dLGgnY0rZC,"['Ruggero Leoncavallo', 'Fausto Cleva']",0.111,0.166,0.0344,0.906,-17.92,1,0.0407,85.486,0.821,True,9
4129,1094,"Debussy: 12 Études, CD 143, L. 136: No. 9, Pour les notes répétées",0ff6XpraYFAF8eH3sw9AAe,"['Claude Debussy', 'Walter Gieseking']",0.302,0.0369,0.209,0.992,-29.005,1,0.0456,55.599,0.928,True,8
4130,1275,"Beethoven: Six Bagatelles, Opus 126 - Presto",0fujRNsKYgT5MEl6Exlxy5,['Leonid Hambro'],0.392,0.0493,0.128,0.991,-28.179,1,0.0415,101.6,0.924,True,1
4131,1242,"String Quintet in C Major, D. 956: III. Scherzo. Presto - Trio. Andante sostenuto",0i9Ho5nQpmjfxEeqN4MUsd,"['Franz Schubert', 'Isaac Stern']",0.298,0.116,0.0938,0.981,-16.111,1,0.0467,85.956,0.7759999999999999,True,8
4132,1136,"Piano Concerto No. 2 in C Minor, Op. 18 (Remastered): II. Adagio sostenuto",0iBOL9VSg4uPhQBNnZAeko,"['Sergei Rachmaninoff', 'Eugene Ormandy', 'Philadelphia Orchestra']",0.185,0.0566,0.0396,0.976,-25.006,1,0.0332,92.457,0.908,True,2
4133,1141,"Debussy: 12 Études, CD 143, L. 136: No. 7, Pour les degrés chromatiques",0iMn5ph3fVMll2IZJZqJlM,"['Claude Debussy', 'Walter Gieseking']",0.399,0.0306,0.16,0.992,-29.664,0,0.0427,85.5,0.914,True,6
4134,1146,Pensando Em Ti,0kGY3wRj0NypjPkBANiHsg,['Léo Peracchi'],0.358,0.276,0.304,0.992,-16.057000000000002,1,0.0421,114.469,0.833,True,2
4135,1437,Il matrimonio per raggiro: Overture,0lse8tvPOW952H4oHDP5nA,"['Domenico Cimarosa', 'Arturo Toscanini']",0.39,0.188,0.555,0.949,-14.38,1,0.0445,116.248,0.8370000000000001,True,9
4136,1359,"Symphony No. 5 in B-Flat Major, D. 485: II. Andante con moto",0mci5JPSp2kfKVzpyM5i2M,"['Franz Schubert', 'Pablo Casals', 'The Prades Festival Orchestra']",0.0895,0.179,0.0482,0.975,-17.253,1,0.0404,81.053,0.856,True,4
4137,1282,"Violin Sonata No. 1, Op. 78: II. Adagio",0nC4vL8iQrXaXCH44ohqmk,"['Johannes Brahms', 'Johanna Martzy', 'Jean Antonietti']",0.177,0.032,0.0408,0.988,-24.772,1,0.0394,89.292,0.524,True,9
4138,1258,"Hänsel und Gretel / Act 1: ""Der Hexenritt""",0nbKIhA4FIfFnbnyIFySZp,"['Engelbert Humperdinck', 'Munich Philharmonic Orchestra', 'Fritz Lehmann']",0.306,0.245,0.0386,0.907,-13.691,1,0.0311,101.306,0.828,True,6
4139,1054,Hum To Hain Khel Khilone,0ndzqYuAfwm4uSWNdYhHwY,['Hemant Kumar'],0.392,0.142,0.537,0.978,-24.228,1,0.0618,72.857,0.927,True,5
4140,1104,"Debussy: Images, Livre I, CD 105, L. 110: No. 3, Mouvement",0pCIOE6PH39JkyHF4hpGyb,"['Claude Debussy', 'Walter Gieseking']",0.362,0.174,0.115,0.989,-18.981,1,0.0369,122.727,0.928,True,8
4141,1066,"Prokofiev: Visions fugitives, Op. 22: No. 17, Poetico",0qPLRn6m4Cy6MpnlYKEKTK,"['Sergei Prokofiev', 'Samson François']",0.177,0.0942,0.237,0.994,-32.901,1,0.0488,71.22800000000002,0.88,True,7
4142,1104,"Piano Concerto No. 1 in D Minor, Op. 15: III. Rondo. Allegro non troppo",0qqItEudTPgE3DlgcZOdX4,"['Johannes Brahms', 'Arthur Rubinstein', 'Erich Leinsdorf', 'Michael O. Drexler']",0.369,0.175,0.171,0.972,-19.945,1,0.03,97.35,0.843,True,4
4143,1173,"Fantasy on Polish Airs for Piano and Orchestra in A Major, Op. 13 (Remastered): Kujawiak. Vivace",0rWNv8rbbCA3kwi3UJjeu7,"['Frédéric Chopin', 'Eugene Ormandy', 'Philadelphia Orchestra']",0.291,0.17,0.157,0.988,-18.452,0,0.0356,68.071,0.93,True,5
4144,1038,"12 Concerti grossi, Op.6, HWV 319-330 / Concerto grosso In D Minor, Op. 6, No. 10, HWV 328: III. Air: Lentement",0t4zwzHNLesz2DkW8khwNX,"['George Frideric Handel', 'Otto Büchner', 'Franz Berger', 'Hans Melzer', 'Karl Richter', 'Bamberg Symphony', 'Fritz Lehmann']",0.1639999999999999,0.074,0.0405,0.7759999999999999,-20.001,0,0.0394,90.919,0.613,True,3
4145,1180,"Don Giovanni, K. 527: Overture (Live)",0tgNuBktyEZ2jcJSp0b5MP,"['Wolfgang Amadeus Mozart', 'Wiener Philharmoniker', 'Wilhelm Furtwängler']",0.309,0.163,0.366,0.846,-20.142,1,0.0397,119.674,0.941,True,6
4146,1191,"Symphonia domestica, Op. 53: Finale",0W8luu79T88JrQVZCqVrtH,"['Richard Strauss', 'Fritz Reiner']",0.243,0.312,0.161,0.925,-14.281,1,0.0409,120.445,0.883,True,7
4147,1083,"Piano Concerto No. 2 in C Minor, Op. 18: I. Moderato",0crfkGjZ6SYigs5Jx6mr8B,"['Sergei Rachmaninoff', 'Arthur Rubinstein', 'Fritz Reiner']",0.28,0.158,0.0979,0.979,-17.174,0,0.0325,104.355,0.8540000000000001,True,9
4148,1284,Fountains of Rome: The Fountain of Trevi at Midday,0fZvbMZEZd6bIomApBNC92,"['Ottorino Respighi', 'Fritz Reiner']",0.115,0.396,0.036,0.763,-11.182,1,0.0337,82.635,0.949,True,5
4149,1473,"Ein Heldenleben, Op. 40: The Hero's Companion",0ptEdZDBMQdRt3fs0Cnyjr,"['Richard Strauss', 'Fritz Reiner']",0.105,0.103,0.0382,0.83,-22.933000000000003,1,0.0394,87.316,0.624,True,9
4150,1470,Melancholy Rhapsody,1AVWglnsKoQzIpiuS7XPT1,['Harry James'],0.348,0.32,0.602,0.852,-12.291,1,0.0393,75.337,0.953,True,3
4151,1398,I'm In The Mood For Love,1D4paexsSVFpKkE2TQfza7,['André Previn'],0.373,0.182,0.0879,0.943,-16.035999999999998,1,0.0319,84.90799999999999,0.861,True,2
4152,1123,"Brahms, Johannes: First Symphony, Part 2",1IoGYNN2r4GuepeCidiiO6,['New Orchestral Society of Boston'],0.0905,0.0945,0.0373,0.8290000000000001,-25.857,1,0.0384,86.167,0.773,True,8
4153,1360,Overture - Live,1Pe8nP6jS7fXoHyhv08vbh,['Judy Garland'],0.224,0.251,0.23,0.935,-16.570999999999998,0,0.0366,113.303,0.943,True,7
4154,1186,Affair,1axTkUtgeVq1dLj2bqN6TT,['Jackie Gleason'],0.196,0.365,0.102,0.852,-10.977,1,0.034,88.296,0.856,True,9
4155,1272,Misty,1gnGEMuVfEuyduBB4wt7CJ,['Erroll Garner'],0.225,0.398,0.199,0.957,-12.14,1,0.0343,71.348,0.8859999999999999,True,6
4156,1483,Even Miracles,1qcttgINwlwXzrbyTBlUxa,"['MGM Studio Orchestra', 'Johnny Green']",0.176,0.0514,0.0503,0.916,-25.751,1,0.0398,78.548,0.912,True,2
4157,1423,"O, Tannenbaum",1xmy20SToEOMRyYICEAUWz,['Percy Faith & His Orchestra'],0.225,0.173,0.187,0.879,-13.026,1,0.0315,100.923,0.818,True,4
4158,1003,"Scheherazade, Op. 35: I. The Sea and Sinbad's Ship",26SmvnnLCPZ9Nn7jpaIrH8,"['Nikolai Rimsky-Korsakov', 'Fritz Reiner', 'Sidney Harth']",0.211,0.11,0.0375,0.92,-16.18,1,0.0416,124.126,0.7979999999999999,True,4
4159,1206,The Honeymoon/(The Man That Got Away/It's A New World) - Previously Unreleased Version,29m8C9nqnnKYC2v9yuGcv5,['Judy Garland'],0.193,0.267,0.159,0.732,-12.804,1,0.0344,110.864,0.847,True,4
4160,1033,Oliver Niles Studio/Lose That Long Face - Previously Unreleased Version,2OXsr2qWCIm8IcyZolnvf1,['Judy Garland'],0.217,0.0987,0.0649,0.711,-14.709,0,0.0357,110.139,0.867,True,5
4161,1053,"Mozart: Horn Concerto No. 1 in D Major, K. 412: I. Allegro",2huZv0HXWKnKqcXjnFgLWu,"['Wolfgang Amadeus Mozart', 'Dennis Brain', 'Herbert von Karajan', 'Philharmonia Orchestra']",0.335,0.16,0.537,0.968,-17.112000000000002,1,0.0424,124.823,0.868,True,6
4162,1218,Norman At Home/Gotta Have Me Go With You - Previously Unreleased Version,30gsRIBbib3Mxnzso9lxd4,['Judy Garland'],0.373,0.171,0.142,0.938,-19.102,1,0.0352,62.02,0.7609999999999999,True,9
4163,1219,"""I'm Quitting The Band...""/(The Man That Got Away)(partial outtake) - Previously Unreleased Version",317Gan322TdqOkt20YcncE,['Judy Garland'],0.187,0.213,0.0619,0.906,-16.142,1,0.0327,85.771,0.982,True,6
4164,1382,If I Had You,33gIwTkh02lpJpQBmtLb4M,['Jackie Gleason'],0.111,0.262,0.122,0.969,-10.752,1,0.0339,75.38600000000002,0.8959999999999999,True,1
4165,1297,Pines of Rome: Pines Near a Catacomb,3dJ184wZZyr9xuXqnZrSS6,"['Ottorino Respighi', 'Fritz Reiner']",0.123,0.034,0.0374,0.88,-19.478,0,0.0391,96.562,0.639,True,3
4166,1227,"24 Preludes, Op. 28: Prelude No. 15 in D-Flat Major",3gA5kmzTtKE2CprNYJkrfl,"['Frédéric Chopin', 'Arthur Rubinstein']",0.371,0.0253,0.0388,0.994,-21.595,1,0.0521,92.239,0.885,True,8
4167,1180,What Is This Thing Called Love?,3xa9g4oUVuvfoXaEkEzmTi,['Andre Kostelanetz'],0.263,0.285,0.136,0.901,-14.18,1,0.037,121.106,0.8220000000000001,True,3
4168,1034,Silhouette,3xfssQ5lo5195blTXH8c5r,['Dizzy Gillespie'],0.387,0.281,0.501,0.912,-12.145,1,0.0323,102.559,0.652,True,5
4169,1339,"An der schönen blauen Donau, Op. 314 - Remastered",4HVC0t8d2OeJnQtAnEwKEr,"['Johann Strauss II', 'Fritz Reiner']",0.274,0.0995,0.105,0.989,-18.24,1,0.0338,97.122,0.855,True,6
4170,1457,I Don't Know Why (I Just Do),0OkTYSSV5MQGtwdpB9tiNb,['Jackie Gleason'],0.142,0.377,0.215,0.7040000000000001,-11.028,1,0.043,77.183,0.8690000000000001,True,5
4171,1165,Speak Low,0gBGNU5ZR7bcGnTMH6yysw,['Jackie Gleason'],0.228,0.377,0.146,0.722,-12.791,1,0.0337,86.839,0.966,True,5
4172,1368,"Partita No. 5 in G Major, BWV 829: II. Allemande",0sNDJOD3IX1qqCAVK9vTlY,"['Johann Sebastian Bach', 'Glenn Gould']",0.328,0.316,0.633,0.994,-18.066,1,0.0377,95.414,0.902,True,4
4173,1235,"Puccini: Madama Butterfly, Act 2 Scene 2: Intermezzo. Coro a bocca chiusa",238axEXbjpjfLXE2S2aKQu,"['Giacomo Puccini', 'Coro Del Teatro Alla Scala Di Milano', 'Orchestra Del Teatro Alla Scala, Milano', 'Herbert von Karajan']",0.1639999999999999,0.0171,0.0389,0.992,-30.975,1,0.0423,81.398,0.95,True,3
4174,1179,"Die Walküre, WWV 86B - Concert version / Act 3: The Ride of the Valkyries",26XEp2RvaDFCzzVc1nG8V0,"['Richard Wagner', 'Concertgebouworkest', 'Riccardo Chailly']",0.236,0.361,0.114,0.94,-15.579,1,0.0415,97.659,0.944,True,1
4175,1370,Someday I'll Find You,2Znctli8arZtiF9YY8Zf8o,['Jackie Gleason'],0.125,0.373,0.06,0.8,-12.699000000000002,1,0.0381,83.527,0.7979999999999999,True,2
4176,1463,Two Sleepy People,4el9QjqjC9MesIJFgvj225,['Cannonball Adderley'],0.336,0.333,0.57,0.857,-10.006,1,0.0286,82.693,0.754,True,5
4177,1474,"April In Paris - Original Edited Concert - Live at Sunset School, Carmel-by-the-Sea, CA, September 1955",4xsbY59vGGwI3luuJzCj1o,['Erroll Garner'],0.361,0.252,0.0432,0.961,-17.901,1,0.0351,97.046,0.902,True,9
4178,1282,I Cover The Waterfront,5lm4zQ5iT5BqRfAz9IDrpW,['Don Shirley'],0.322,0.282,0.0359,0.98,-15.406,1,0.0332,68.70100000000001,0.906,True,4
4179,1082,"Keyboard Concerto in D Minor, BWV 1052: II. Adagio",6t4AbN04DRFVyoYlTBwmQA,"['Johann Sebastian Bach', 'Glenn Gould', 'Toronto Symphony Orchestra', 'Ernest Macmillan']",0.199,0.13,0.0829,0.965,-19.958,0,0.036,82.456,0.5539999999999999,True,2
4180,1429,How Deep Is The Ocean,7huEAEhvYmSIJzFfX5Sc16,['Jackie Gleason'],0.101,0.368,0.0908,0.655,-13.458,0,0.0425,70.961,0.6920000000000001,True,9
4181,1480,Yesterdays,07fPgumT6Vm1YiPxAPQeh6,['Stan Kenton'],0.325,0.205,0.118,0.946,-10.399,1,0.0321,113.585,0.649,True,1
4182,1382,A Shangri-La In The Desert / Garden With Cuddly Tiger,0vwqvW0p7DdOyIPQmF57xD,['Louis and Bebe Barron'],0.316,0.0693,0.0629,0.976,-40.233,1,0.0846,114.554,0.7959999999999999,True,8
4183,1171,Ancient Krell Music,3eSVLKyQhIgCJYUcnGnXcW,['Louis and Bebe Barron'],0.178,0.0157,0.154,0.986,-38.451,1,0.0375,67.11399999999999,0.96,True,6
4184,1128,An Invisible Monster Approaches,5SXYxOJP6VMPweb2g4TRJN,['Louis and Bebe Barron'],0.217,0.00226,0.0,0.99,-33.884,1,0.0384,73.734,0.949,True,3
4185,1341,Giant Footprints In The Sand,6L4wVYzKZLypXg1VlJ7isi,['Louis and Bebe Barron'],0.181,0.00218,0.376,0.993,-35.25199999999999,1,0.0368,71.742,0.7879999999999999,True,2
4186,1085,The Sage,6kLNaCapyWSguGejsRZSgg,"['The Chico Hamilton Quintet', 'Buddy Collette']",0.18,0.0362,0.125,0.873,-22.673,0,0.0363,78.512,0.882,True,2
4187,1239,Flurry Of Dust - A Robot Approaches,1PwiCFOYOBY6PsEzXnT4Yu,['Louis and Bebe Barron'],0.248,0.228,0.0509,0.848,-26.011,1,0.0848,110.945,0.759,True,7
4188,1297,The Landing,2jXjEk3YRmrCBeXrfnKBAo,['Louis and Bebe Barron'],0.256,0.239,0.126,0.765,-22.378,0,0.0427,105.804,0.939,True,4
4189,1378,I've Grown Accustomed to Her Face - Mono Version,3S6HUl9lpbWZCAOgDw7Ifv,['Percy Faith & His Orchestra'],0.105,0.317,0.0712,0.905,-11.687,1,0.0387,74.266,0.6,True,5
4190,1154,Nothing Like This Claw Found In Nature!,5YGbR4u2n4eASyUh66Lhf6,['Louis and Bebe Barron'],0.284,0.149,0.0355,0.981,-34.942,1,0.0544,65.72800000000001,0.92,True,2
4191,1396,The Monster Pursues - Morbius Is Overcome,74BvYsLUnd1G8rZ86UbTt5,['Louis and Bebe Barron'],0.222,0.228,0.0366,0.85,-23.716,0,0.0678,70.668,0.8270000000000001,True,2
4192,1148,"Goldberg Variations, BWV 988: Variation 2 a 1 Clav. - 1955 Version",10GB8cCFyMt7sx39eZlcX5,"['Johann Sebastian Bach', 'Glenn Gould']",0.346,0.376,0.971,0.987,-20.712,0,0.0417,110.501,0.963,True,9
4193,1327,The Mind Booster - Creation Of Matter,18iHrxo7AqwgWc4TBOkeV6,['Louis and Bebe Barron'],0.156,0.362,0.0818,0.977,-27.423,1,0.177,82.428,0.97,True,4
4194,1040,"Italian Concerto in F Major, BWV 971: I. [ ] - Version of 1959",5soXG9VjJxo6RQNQ2eNtpg,"['Johann Sebastian Bach', 'Glenn Gould']",0.314,0.351,0.905,0.98,-19.263,1,0.0383,95.357,0.8240000000000001,True,8
4195,1197,"Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": III. Rondo. Allegro",6hqSBAK05ZbkbserjzVFv2,"['Ludwig van Beethoven', 'Glenn Gould', 'Leopold Stokowski', 'American Symphony Orchestra']",0.39,0.258,0.159,0.941,-15.699000000000002,1,0.0328,116.464,0.938,True,4
4196,1007,"Piano Concerto No. 4 in G Major, Op. 58: I. Allegro moderato",1DMkUDNHbJVo8nuB8QAhbp,"['Ludwig van Beethoven', 'Leonard Bernstein', 'Glenn Gould', 'New York Philharmonic']",0.273,0.241,0.0849,0.953,-18.1,1,0.0346,95.269,0.93,True,5
4197,1255,Miss You,1TTlzFJKQaPtTivr6KKK8Q,['Billy Vaughn'],0.302,0.237,0.291,0.934,-16.035,1,0.032,91.151,0.511,True,9
4198,1344,"Aria variata alla maniera italiana in A minor, BWV 989",0GLhNDx3Cv8FTfpuSrKTgJ,"['Johann Sebastian Bach', 'Glenn Gould']",0.362,0.175,0.514,0.99,-19.879,1,0.0431,110.978,0.888,True,9
4199,1050,"Keyboard Concerto No. 5 in F Minor, BWV 1056: I. -",2RKQ7BPKC8jPzqnql0bEZP,"['Johann Sebastian Bach', 'Glenn Gould', 'Vladimir Golschmann', 'Columbia Symphony Orchestra']",0.362,0.303,0.672,0.984,-15.352,0,0.0345,103.528,0.857,True,1
4200,1131,"Keyboard Concerto No. 1 in D Minor, BWV 1052: II. Adagio",3dtmSG5OSALdX4dcBvAjKS,"['Johann Sebastian Bach', 'Glenn Gould', 'Columbia Symphony Orchestra', 'Leonard Bernstein']",0.213,0.119,0.069,0.958,-18.821,0,0.036,76.491,0.863,True,8
4201,1161,"Fugue in B minor on a theme by Tomaso Albinoni, BWV 951",52zrL8VopJT25aS15agGGA,"['Johann Sebastian Bach', 'Glenn Gould']",0.397,0.399,0.945,0.993,-19.996,0,0.0426,103.237,0.918,True,5
4202,1377,"Symphonic Dances from ""West Side Story"" *: Symphonic Dances from West Side Story: Finale (Adagio)",0iS5GnAAkAINJLBegrDcxS,"['Leonard Bernstein', 'New York Philharmonic', 'West Side Story Original Broadway Cast']",0.179,0.055,0.0364,0.735,-30.57,0,0.0388,110.633,0.802,True,8
4203,1143,"Fugue in A Major on a theme by Tomaso Albinoni, BWV 950",2uhUPNQH9MYFpt9pkdz5RP,"['Johann Sebastian Bach', 'Glenn Gould']",0.333,0.351,0.889,0.987,-18.12,1,0.0421,105.345,0.856,True,3
4204,1399,How Long Has This Been Going On?,3La0yzTynTSMk0ODKTWgci,"['Roy Eldridge', 'Russell Garcia']",0.305,0.183,0.245,0.726,-13.496,1,0.0287,97.531,0.76,True,9
4205,1433,Pictures at an Exhibition: Gnomus,4aYyo2RBpwSDEJREAeee6a,"['Modest Mussorgsky', 'George Szell', 'Cleveland Orchestra']",0.387,0.0448,0.146,0.976,-16.817999999999998,1,0.0448,109.921,0.909,True,7
4206,1214,White Christmas,6CwplcbuIBYYZhJHrHOpEs,['Mantovani'],0.125,0.307,0.121,0.643,-13.458,1,0.0326,88.925,0.925,True,2
